Timestamp,HT R Phase Current,Current_Winsorized,Current_Imputed,Current_Smooth
2019-08-06 09:40:00,13.28,0.0,13.28,13.534
2019-08-06 09:45:00,14.5,0.0,14.5,13.534
2019-08-06 09:50:00,15.56,0.0,15.56,13.937999999999999
2019-08-06 09:55:00,16.17,0.0,16.17,14.542000000000002
2019-08-06 10:00:00,16.76,0.0,16.76,15.254
2019-08-06 10:05:00,17.81,0.0,17.81,16.160000000000004
2019-08-06 10:10:00,18.29,0.0,18.29,16.918
2019-08-06 10:15:00,19.07,0.0,19.07,17.619999999999997
2019-08-06 10:20:00,21.1,0.0,21.1,18.606
2019-08-06 10:25:00,23.84,0.0,23.84,20.022
2019-08-06 10:30:00,27.49,0.0,27.49,21.958000000000002
2019-08-06 10:35:00,31.06,0.0,31.06,24.512
2019-08-06 10:40:00,33.82,0.0,33.82,27.462
2019-08-06 10:45:00,34.65,0.0,34.65,30.171999999999997
2019-08-06 10:50:00,33.41,0.0,33.41,32.086
2019-08-06 10:55:00,32.36,0.0,32.36,33.06
2019-08-06 11:00:00,33.84,0.0,33.84,33.616
2019-08-06 11:05:00,35.64,0.0,35.64,33.98
2019-08-06 11:10:00,37.37,0.0,37.37,34.524
2019-08-06 11:15:00,36.93,0.0,36.93,35.228
2019-08-06 11:20:00,33.28,0.0,33.28,35.412
2019-08-06 11:25:00,36.53,0.0,36.53,35.95
2019-08-06 11:30:00,41.11,0.0,41.11,37.044
2019-08-06 11:35:00,40.9,0.0,40.9,37.75
2019-08-06 11:40:00,38.73,0.0,38.73,38.11
2019-08-06 11:45:00,36.66,0.0,36.66,38.785999999999994
2019-08-06 11:50:00,35.92,0.0,35.92,38.664
2019-08-06 11:55:00,38.05,0.0,38.05,38.052
2019-08-06 12:00:00,29.36,0.0,29.36,35.744
2019-08-06 12:05:00,28.3,0.0,28.3,33.658
2019-08-06 12:10:00,33.11,0.0,33.11,32.948
2019-08-06 12:15:00,38.2,0.0,38.2,33.403999999999996
2019-08-06 12:20:00,38.32,0.0,38.32,33.458000000000006
2019-08-06 12:25:00,35.96,0.0,35.96,34.778
2019-08-06 12:30:00,40.08,0.0,40.08,37.134
2019-08-06 12:35:00,38.86,0.0,38.86,38.284000000000006
2019-08-06 12:40:00,40.41,0.0,40.41,38.726
2019-08-06 12:45:00,36.62,0.0,36.62,38.385999999999996
2019-08-06 12:50:00,34.35,0.0,34.35,38.064
2019-08-06 12:55:00,33.93,0.0,33.93,36.833999999999996
2019-08-06 13:00:00,36.91,0.0,36.91,36.444
2019-08-06 13:05:00,37.72,0.0,37.72,35.906
2019-08-06 13:10:00,33.93,0.0,33.93,35.368
2019-08-06 13:15:00,32.58,0.0,32.58,35.013999999999996
2019-08-06 13:20:00,30.95,0.0,30.95,34.418
2019-08-06 13:25:00,32.25,0.0,32.25,33.486000000000004
2019-08-06 13:30:00,30.03,0.0,30.03,31.948
2019-08-06 13:35:00,28.29,0.0,28.29,30.82
2019-08-06 13:40:00,26.97,0.0,26.97,29.698
2019-08-06 13:45:00,25.55,0.0,25.55,28.618000000000002
2019-08-06 13:50:00,24.75,0.0,24.75,27.118000000000002
2019-08-06 13:55:00,25.74,0.0,25.74,26.26
2019-08-06 14:00:00,27.97,0.0,27.97,26.196000000000005
2019-08-06 14:05:00,27.48,0.0,27.48,26.298000000000002
2019-08-06 14:10:00,27.67,0.0,27.67,26.721999999999998
2019-08-06 14:15:00,29.51,0.0,29.51,27.674
2019-08-06 14:20:00,29.79,0.0,29.79,28.484
2019-08-06 14:25:00,27.77,0.0,27.77,28.444
2019-08-06 14:30:00,22.84,0.0,22.84,27.516
2019-08-06 14:35:00,17.68,0.0,17.68,25.518
2019-08-06 14:40:00,14.86,0.0,14.86,22.588
2019-08-06 14:45:00,14.16,0.0,14.16,19.462
2019-08-06 14:50:00,18.37,0.0,18.37,17.582
2019-08-06 14:55:00,21.89,0.0,21.89,17.392000000000003
2019-08-06 15:00:00,19.6,0.0,19.6,17.776
2019-08-06 15:05:00,16.39,0.0,16.39,18.082
2019-08-06 15:10:00,17.71,0.0,17.71,18.792
2019-08-06 15:15:00,15.3,0.0,15.3,18.178
2019-08-06 15:20:00,14.78,0.0,14.78,16.756
2019-08-06 15:25:00,13.09,0.0,13.09,15.453999999999999
2019-08-06 15:30:00,10.95,0.0,10.95,14.366
2019-08-06 15:35:00,10.67,0.0,10.67,12.957999999999998
2019-08-06 15:40:00,10.61,0.0,10.61,12.02
2019-08-06 15:45:00,11.99,0.0,11.99,11.462
2019-08-06 15:50:00,14.63,0.0,14.63,11.77
2019-08-06 15:55:00,15.81,0.0,15.81,12.742
2019-08-06 16:00:00,15.69,0.0,15.69,13.746
2019-08-06 16:05:00,14.38,0.0,14.38,14.5
2019-08-06 16:10:00,12.26,0.0,12.26,14.553999999999998
2019-08-06 16:15:00,11.3,0.0,11.3,13.888
2019-08-06 16:20:00,11.34,0.0,11.34,12.994
2019-08-06 16:25:00,12.18,0.0,12.18,12.292000000000002
2019-08-06 16:30:00,12.41,0.0,12.41,11.898
2019-08-06 16:35:00,12.4,0.0,12.4,11.926
2019-08-06 16:40:00,11.72,0.0,11.72,12.01
2019-08-06 16:45:00,11.99,0.0,11.99,12.139999999999999
2019-08-06 16:50:00,11.43,0.0,11.43,11.989999999999998
2019-08-06 16:55:00,10.01,0.0,10.01,11.51
2019-08-06 17:00:00,9.79,0.0,9.79,10.988
2019-08-06 17:05:00,8.62,0.0,8.62,10.368
2019-08-06 17:10:00,7.68,0.0,7.68,9.506
2019-08-06 17:15:00,7.73,0.0,7.73,8.766
2019-08-06 17:20:00,7.89,0.0,7.89,8.341999999999999
2019-08-06 17:25:00,7.64,0.0,7.64,7.912000000000001
2019-08-06 17:30:00,6.94,0.0,6.94,7.5760000000000005
2019-08-06 17:35:00,6.1,0.0,6.1,7.260000000000001
2019-08-06 17:40:00,4.88,0.0,4.88,6.6899999999999995
2019-08-06 17:45:00,3.7,0.0,3.7,5.852
2019-08-06 17:50:00,3.21,0.0,3.21,4.965999999999999
2019-08-06 17:55:00,3.09,0.0,3.09,4.196
2019-08-06 18:00:00,2.69,0.0,2.69,3.5140000000000002
2019-08-06 18:05:00,2.32,0.0,2.32,3.002
2019-08-06 18:10:00,1.96,0.0,1.96,2.654
2019-08-06 18:15:00,1.61,0.0,1.61,2.334
2019-08-06 18:20:00,1.27,0.0,1.27,1.97
2019-08-06 18:25:00,1.09,0.0,1.09,1.65
2019-08-06 18:30:00,1.0,0.0,1.0,1.386
2019-08-06 18:35:00,0.86,0.0,0.86,1.166
2019-08-06 18:40:00,0.84,0.0,0.84,1.012
2019-08-06 18:45:00,0.81,0.0,0.81,0.9200000000000002
2019-08-06 18:50:00,0.1,0.0,0.1,0.722
2019-08-06 18:55:00,0.1,0.0,0.1,0.542
2019-08-06 19:00:00,0.1,0.0,0.1,0.39
2019-08-06 19:05:00,0.1,0.0,0.1,0.242
2019-08-06 19:10:00,0.1,0.0,0.1,0.1
2019-08-06 19:15:00,0.1,0.0,0.1,0.1
2019-08-06 19:20:00,0.1,0.0,0.1,0.1
2019-08-06 19:25:00,0.1,0.0,0.1,0.1
2019-08-06 19:30:00,0.1,0.0,0.1,0.1
2019-08-06 19:35:00,0.1,0.0,0.1,0.1
2019-08-06 19:40:00,0.1,0.0,0.1,0.1
2019-08-06 19:45:00,0.1,0.0,0.1,0.1
2019-08-06 19:50:00,0.1,0.0,0.1,0.1
2019-08-06 19:55:00,0.1,0.0,0.1,0.1
2019-08-06 20:00:00,0.1,0.0,0.1,0.1
2019-08-06 20:05:00,0.1,0.0,0.1,0.1
2019-08-06 20:10:00,0.1,0.0,0.1,0.1
2019-08-06 20:15:00,0.1,0.0,0.1,0.1
2019-08-06 20:20:00,0.1,0.0,0.1,0.1
2019-08-06 20:25:00,0.1,0.0,0.1,0.1
2019-08-06 20:30:00,0.1,0.0,0.1,0.1
2019-08-06 20:35:00,0.1,0.0,0.1,0.1
2019-08-06 20:40:00,0.1,0.0,0.1,0.1
2019-08-06 20:45:00,0.1,0.0,0.1,0.1
2019-08-06 20:50:00,0.1,0.0,0.1,0.1
2019-08-06 20:55:00,0.1,0.0,0.1,0.1
2019-08-06 21:00:00,0.1,0.0,0.1,0.1
2019-08-06 21:05:00,0.1,0.0,0.1,0.1
2019-08-06 21:10:00,0.1,0.0,0.1,0.1
2019-08-06 21:15:00,0.1,0.0,0.1,0.1
2019-08-06 21:20:00,0.1,0.0,0.1,0.1
2019-08-06 21:25:00,0.1,0.0,0.1,0.1
2019-08-06 21:30:00,0.1,0.0,0.1,0.1
2019-08-06 21:35:00,0.1,0.0,0.1,0.1
2019-08-06 21:40:00,0.1,0.0,0.1,0.1
2019-08-06 21:45:00,0.1,0.0,0.1,0.1
2019-08-06 21:50:00,0.1,0.0,0.1,0.1
2019-08-06 21:55:00,0.1,0.0,0.1,0.1
2019-08-06 22:00:00,0.1,0.0,0.1,0.1
2019-08-06 22:05:00,0.1,0.0,0.1,0.1
2019-08-06 22:10:00,0.1,0.0,0.1,0.1
2019-08-06 22:15:00,0.1,0.0,0.1,0.1
2019-08-06 22:20:00,0.1,0.0,0.1,0.1
2019-08-06 22:25:00,0.1,0.0,0.1,0.1
2019-08-06 22:30:00,0.1,0.0,0.1,0.1
2019-08-06 22:35:00,0.1,0.0,0.1,0.1
2019-08-06 22:40:00,0.1,0.0,0.1,0.1
2019-08-06 22:45:00,0.1,0.0,0.1,0.1
2019-08-06 22:50:00,0.1,0.0,0.1,0.1
2019-08-06 22:55:00,0.1,0.0,0.1,0.1
2019-08-06 23:00:00,0.1,0.0,0.1,0.1
2019-08-06 23:05:00,0.1,0.0,0.1,0.1
2019-08-06 23:10:00,0.1,0.0,0.1,0.1
2019-08-06 23:15:00,0.1,0.0,0.1,0.1
2019-08-06 23:20:00,0.1,0.0,0.1,0.1
2019-08-06 23:25:00,0.1,0.0,0.1,0.1
2019-08-06 23:30:00,0.1,0.0,0.1,0.1
2019-08-06 23:35:00,0.1,0.0,0.1,0.1
2019-08-06 23:40:00,0.1,0.0,0.1,0.1
2019-08-06 23:45:00,0.1,0.0,0.1,0.1
2019-08-06 23:50:00,0.1,0.0,0.1,0.1
2019-08-06 23:55:00,0.1,0.0,0.1,0.1
2019-08-07 00:00:00,0.1,0.0,0.1,0.1
2019-08-07 00:05:00,0.1,0.0,0.1,0.1
2019-08-07 00:10:00,0.1,0.0,0.1,0.1
2019-08-07 00:15:00,0.1,0.0,0.1,0.1
2019-08-07 00:20:00,0.1,0.0,0.1,0.1
2019-08-07 00:25:00,0.1,0.0,0.1,0.1
2019-08-07 00:30:00,0.1,0.0,0.1,0.1
2019-08-07 00:35:00,0.1,0.0,0.1,0.1
2019-08-07 00:40:00,0.1,0.0,0.1,0.1
2019-08-07 00:45:00,0.1,0.0,0.1,0.1
2019-08-07 00:50:00,0.1,0.0,0.1,0.1
2019-08-07 00:55:00,0.1,0.0,0.1,0.1
2019-08-07 01:00:00,0.1,0.0,0.1,0.1
2019-08-07 01:05:00,0.1,0.0,0.1,0.1
2019-08-07 01:10:00,0.1,0.0,0.1,0.1
2019-08-07 01:15:00,0.1,0.0,0.1,0.1
2019-08-07 01:20:00,0.1,0.0,0.1,0.1
2019-08-07 01:25:00,0.1,0.0,0.1,0.1
2019-08-07 01:30:00,0.1,0.0,0.1,0.1
2019-08-07 01:35:00,0.1,0.0,0.1,0.1
2019-08-07 01:40:00,0.1,0.0,0.1,0.1
2019-08-07 01:45:00,0.1,0.0,0.1,0.1
2019-08-07 01:50:00,0.1,0.0,0.1,0.1
2019-08-07 01:55:00,0.1,0.0,0.1,0.1
2019-08-07 02:00:00,0.1,0.0,0.1,0.1
2019-08-07 02:05:00,0.1,0.0,0.1,0.1
2019-08-07 02:10:00,0.1,0.0,0.1,0.1
2019-08-07 02:15:00,0.1,0.0,0.1,0.1
2019-08-07 02:20:00,0.1,0.0,0.1,0.1
2019-08-07 02:25:00,0.1,0.0,0.1,0.1
2019-08-07 02:30:00,0.1,0.0,0.1,0.1
2019-08-07 02:35:00,0.1,0.0,0.1,0.1
2019-08-07 02:40:00,0.1,0.0,0.1,0.1
2019-08-07 02:45:00,0.1,0.0,0.1,0.1
2019-08-07 02:50:00,0.1,0.0,0.1,0.1
2019-08-07 02:55:00,0.1,0.0,0.1,0.1
2019-08-07 03:00:00,0.1,0.0,0.1,0.1
2019-08-07 03:05:00,0.1,0.0,0.1,0.1
2019-08-07 03:10:00,0.1,0.0,0.1,0.1
2019-08-07 03:15:00,0.1,0.0,0.1,0.1
2019-08-07 03:20:00,0.1,0.0,0.1,0.1
2019-08-07 03:25:00,0.1,0.0,0.1,0.1
2019-08-07 03:30:00,0.1,0.0,0.1,0.1
2019-08-07 03:35:00,0.1,0.0,0.1,0.1
2019-08-07 03:40:00,0.1,0.0,0.1,0.1
2019-08-07 03:45:00,0.1,0.0,0.1,0.1
2019-08-07 03:50:00,0.1,0.0,0.1,0.1
2019-08-07 03:55:00,0.1,0.0,0.1,0.1
2019-08-07 04:00:00,0.1,0.0,0.1,0.1
2019-08-07 04:05:00,0.1,0.0,0.1,0.1
2019-08-07 04:10:00,0.1,0.0,0.1,0.1
2019-08-07 04:15:00,0.1,0.0,0.1,0.1
2019-08-07 04:20:00,0.1,0.0,0.1,0.1
2019-08-07 04:25:00,0.1,0.0,0.1,0.1
2019-08-07 04:30:00,0.1,0.0,0.1,0.1
2019-08-07 04:35:00,0.1,0.0,0.1,0.1
2019-08-07 04:40:00,0.1,0.0,0.1,0.1
2019-08-07 04:45:00,0.1,0.0,0.1,0.1
2019-08-07 04:50:00,0.1,0.0,0.1,0.1
2019-08-07 04:55:00,0.1,0.0,0.1,0.1
2019-08-07 05:00:00,0.1,0.0,0.1,0.1
2019-08-07 05:05:00,0.1,0.0,0.1,0.1
2019-08-07 05:10:00,0.1,0.0,0.1,0.1
2019-08-07 05:15:00,0.1,0.0,0.1,0.1
2019-08-07 05:20:00,0.1,0.0,0.1,0.1
2019-08-07 05:25:00,0.1,0.0,0.1,0.1
2019-08-07 05:30:00,0.1,0.0,0.1,0.1
2019-08-07 05:35:00,0.1,0.0,0.1,0.1
2019-08-07 05:40:00,0.1,0.0,0.1,0.1
2019-08-07 05:45:00,0.1,0.0,0.1,0.1
2019-08-07 05:50:00,0.1,0.0,0.1,0.1
2019-08-07 05:55:00,0.1,0.0,0.1,0.1
2019-08-07 06:00:00,0.1,0.0,0.1,0.1
2019-08-07 06:05:00,0.1,0.0,0.1,0.1
2019-08-07 06:10:00,0.39,0.0,0.39,0.158
2019-08-07 06:15:00,0.72,0.0,0.72,0.28200000000000003
2019-08-07 06:20:00,0.76,0.0,0.76,0.414
2019-08-07 06:25:00,0.88,0.0,0.88,0.5700000000000001
2019-08-07 06:30:00,1.07,0.0,1.07,0.764
2019-08-07 06:35:00,1.26,0.0,1.26,0.938
2019-08-07 06:40:00,1.48,0.0,1.48,1.09
2019-08-07 06:45:00,1.75,0.0,1.75,1.288
2019-08-07 06:50:00,2.03,0.0,2.03,1.518
2019-08-07 06:55:00,2.25,0.0,2.25,1.754
2019-08-07 07:00:00,2.56,0.0,2.56,2.0140000000000002
2019-08-07 07:05:00,3.2,0.0,3.2,2.3579999999999997
2019-08-07 07:10:00,3.91,0.0,3.91,2.79
2019-08-07 07:15:00,4.54,0.0,4.54,3.2920000000000003
2019-08-07 07:20:00,4.88,0.0,4.88,3.818
2019-08-07 07:25:00,5.06,0.0,5.06,4.3180000000000005
2019-08-07 07:30:00,4.88,0.0,4.88,4.654
2019-08-07 07:35:00,5.12,0.0,5.12,4.895999999999999
2019-08-07 07:40:00,5.29,0.0,5.29,5.046
2019-08-07 07:45:00,5.67,0.0,5.67,5.204
2019-08-07 07:50:00,5.84,0.0,5.84,5.36
2019-08-07 07:55:00,5.79,0.0,5.79,5.542
2019-08-07 08:00:00,6.0,0.0,6.0,5.718000000000001
2019-08-07 08:05:00,6.53,0.0,6.53,5.965999999999999
2019-08-07 08:10:00,6.78,0.0,6.78,6.188000000000001
2019-08-07 08:15:00,7.07,0.0,7.07,6.434
2019-08-07 08:20:00,7.05,0.0,7.05,6.686
2019-08-07 08:25:00,6.73,0.0,6.73,6.832000000000001
2019-08-07 08:30:00,6.77,0.0,6.77,6.88
2019-08-07 08:35:00,6.16,0.0,6.16,6.756
2019-08-07 08:40:00,5.97,0.0,5.97,6.536
2019-08-07 08:45:00,6.88,0.0,6.88,6.502
2019-08-07 08:50:00,6.8,0.0,6.8,6.516
2019-08-07 08:55:00,7.42,0.0,7.42,6.645999999999999
2019-08-07 09:00:00,7.23,0.0,7.23,6.859999999999999
2019-08-07 09:05:00,7.94,0.0,7.94,7.2540000000000004
2019-08-07 09:10:00,8.02,0.0,8.02,7.481999999999999
2019-08-07 09:15:00,8.98,0.0,8.98,7.918000000000001
2019-08-07 09:20:00,8.53,0.0,8.53,8.139999999999999
2019-08-07 09:25:00,8.74,0.0,8.74,8.442
2019-08-07 09:30:00,10.31,0.0,10.31,8.916
2019-08-07 09:35:00,11.71,0.0,11.71,9.654
2019-08-07 09:40:00,12.15,0.0,12.15,10.288
2019-08-07 09:45:00,11.49,0.0,11.49,10.88
2019-08-07 09:50:00,12.17,0.0,12.17,11.565999999999999
2019-08-07 09:55:00,12.82,0.0,12.82,12.068000000000001
2019-08-07 10:00:00,16.28,0.0,16.28,12.982
2019-08-07 10:05:00,18.12,0.0,18.12,14.175999999999998
2019-08-07 10:10:00,18.35,0.0,18.35,15.548000000000002
2019-08-07 10:15:00,18.26,0.0,18.26,16.766
2019-08-07 10:20:00,18.94,0.0,18.94,17.990000000000002
2019-08-07 10:25:00,20.71,0.0,20.71,18.876
2019-08-07 10:30:00,22.02,0.0,22.02,19.656
2019-08-07 10:35:00,24.76,0.0,24.76,20.938000000000002
2019-08-07 10:40:00,26.77,0.0,26.77,22.64
2019-08-07 10:45:00,23.15,0.0,23.15,23.482
2019-08-07 10:50:00,20.69,0.0,20.69,23.478
2019-08-07 10:55:00,25.16,0.0,25.16,24.106
2019-08-07 11:00:00,29.28,0.0,29.28,25.009999999999998
2019-08-07 11:05:00,32.03,0.0,32.03,26.062
2019-08-07 11:10:00,35.83,0.0,35.83,28.598000000000003
2019-08-07 11:15:00,38.3,0.0,38.3,32.12
2019-08-07 11:20:00,39.39,0.0,39.39,34.965999999999994
2019-08-07 11:25:00,36.06,0.0,36.06,36.322
2019-08-07 11:30:00,33.3,0.0,33.3,36.576
2019-08-07 11:35:00,33.62,0.0,33.62,36.134
2019-08-07 11:40:00,35.58,0.0,35.58,35.589999999999996
2019-08-07 11:45:00,37.04,0.0,37.04,35.120000000000005
2019-08-07 11:50:00,36.84,0.0,36.84,35.275999999999996
2019-08-07 11:55:00,36.33,0.0,36.33,35.882
2019-08-07 12:00:00,36.84,0.0,36.84,36.525999999999996
2019-08-07 12:05:00,38.19,0.0,38.19,37.048
2019-08-07 12:10:00,38.88,0.0,38.88,37.416
2019-08-07 12:15:00,40.21,0.0,40.21,38.09
2019-08-07 12:20:00,43.54,0.0,43.54,39.532
2019-08-07 12:25:00,43.6,0.0,43.6,40.884
2019-08-07 12:30:00,44.96,0.0,44.96,42.238
2019-08-07 12:35:00,46.33,0.0,46.33,43.728
2019-08-07 12:40:00,39.67,0.0,39.67,43.62
2019-08-07 12:45:00,40.64,0.0,40.64,43.040000000000006
2019-08-07 12:50:00,47.54,0.0,47.54,43.828
2019-08-07 12:55:00,48.48,0.0,48.48,44.532
2019-08-07 13:00:00,45.96,0.0,45.96,44.458
2019-08-07 13:05:00,40.6,0.0,40.6,44.644
2019-08-07 13:10:00,35.0,0.0,35.0,43.516
2019-08-07 13:15:00,32.01,0.0,32.01,40.410000000000004
2019-08-07 13:20:00,29.27,0.0,29.27,36.568
2019-08-07 13:25:00,25.15,0.0,25.15,32.406
2019-08-07 13:30:00,23.65,0.0,23.65,29.016000000000002
2019-08-07 13:35:00,22.05,0.0,22.05,26.426
2019-08-07 13:40:00,22.18,0.0,22.18,24.46
2019-08-07 13:45:00,20.63,0.0,20.63,22.732
2019-08-07 13:50:00,21.19,0.0,21.19,21.939999999999998
2019-08-07 13:55:00,21.28,0.0,21.28,21.466
2019-08-07 14:00:00,22.01,0.0,22.01,21.458
2019-08-07 14:05:00,23.12,0.0,23.12,21.646
2019-08-07 14:10:00,23.21,0.0,23.21,22.162
2019-08-07 14:15:00,23.09,0.0,23.09,22.542
2019-08-07 14:20:00,22.45,0.0,22.45,22.776000000000003
2019-08-07 14:25:00,21.57,0.0,21.57,22.688
2019-08-07 14:30:00,20.54,0.0,20.54,22.172
2019-08-07 14:35:00,19.58,0.0,19.58,21.446
2019-08-07 14:40:00,18.56,0.0,18.56,20.54
2019-08-07 14:45:00,18.52,0.0,18.52,19.753999999999998
2019-08-07 14:50:00,17.93,0.0,17.93,19.026
2019-08-07 14:55:00,16.38,0.0,16.38,18.194
2019-08-07 15:00:00,15.74,0.0,15.74,17.426
2019-08-07 15:05:00,15.11,0.0,15.11,16.735999999999997
2019-08-07 15:10:00,14.68,0.0,14.68,15.968
2019-08-07 15:15:00,13.6,0.0,13.6,15.101999999999999
2019-08-07 15:20:00,13.35,0.0,13.35,14.496
2019-08-07 15:25:00,13.39,0.0,13.39,14.026
2019-08-07 15:30:00,14.91,0.0,14.91,13.986
2019-08-07 15:35:00,14.25,0.0,14.25,13.9
2019-08-07 15:40:00,10.48,0.0,10.48,13.276
2019-08-07 15:45:00,11.33,0.0,11.33,12.872
2019-08-07 15:50:00,11.89,0.0,11.89,12.572
2019-08-07 15:55:00,12.84,0.0,12.84,12.158000000000001
2019-08-07 16:00:00,12.86,0.0,12.86,11.88
2019-08-07 16:05:00,11.18,0.0,11.18,12.02
2019-08-07 16:10:00,10.14,0.0,10.14,11.782
2019-08-07 16:15:00,8.64,0.0,8.64,11.132
2019-08-07 16:20:00,7.44,0.0,7.44,10.052
2019-08-07 16:25:00,7.11,0.0,7.11,8.902000000000001
2019-08-07 16:30:00,8.53,0.0,8.53,8.372
2019-08-07 16:35:00,6.32,0.0,6.32,7.608
2019-08-07 16:40:00,4.7,0.0,4.7,6.82
2019-08-07 16:45:00,4.47,0.0,4.47,6.226
2019-08-07 16:50:00,4.5,0.0,4.5,5.704
2019-08-07 16:55:00,2.99,0.0,2.99,4.596000000000001
2019-08-07 17:00:00,1.67,0.0,1.67,3.6660000000000004
2019-08-07 17:05:00,1.16,0.0,1.16,2.9579999999999997
2019-08-07 17:10:00,0.96,0.0,0.96,2.256
2019-08-07 17:15:00,0.9,0.0,0.9,1.536
2019-08-07 17:20:00,1.02,0.0,1.02,1.142
2019-08-07 17:25:00,0.91,0.0,0.91,0.99
2019-08-07 17:30:00,0.87,0.0,0.87,0.932
2019-08-07 17:35:00,0.86,0.0,0.86,0.9119999999999999
2019-08-07 17:40:00,0.99,0.0,0.99,0.93
2019-08-07 17:45:00,0.98,0.0,0.98,0.922
2019-08-07 17:50:00,0.97,0.0,0.97,0.9339999999999999
2019-08-07 17:55:00,0.96,0.0,0.96,0.952
2019-08-07 18:00:00,1.2,0.0,1.2,1.02
2019-08-07 18:05:00,1.24,0.0,1.24,1.0699999999999998
2019-08-07 18:10:00,1.18,0.0,1.18,1.1099999999999999
2019-08-07 18:15:00,1.22,0.0,1.22,1.16
2019-08-07 18:20:00,1.12,0.0,1.12,1.192
2019-08-07 18:25:00,0.98,0.0,0.98,1.1480000000000001
2019-08-07 18:30:00,0.88,0.0,0.88,1.076
2019-08-07 18:35:00,0.88,0.0,0.88,1.016
2019-08-07 18:40:00,0.88,0.0,0.88,0.9480000000000001
2019-08-07 18:45:00,0.33,0.0,0.33,0.79
2019-08-07 18:50:00,0.09,0.0,0.09,0.6119999999999999
2019-08-07 18:55:00,0.09,0.0,0.09,0.454
2019-08-07 19:00:00,0.09,0.0,0.09,0.296
2019-08-07 19:05:00,0.09,0.0,0.09,0.13799999999999998
2019-08-07 19:10:00,0.09,0.0,0.09,0.09
2019-08-07 19:15:00,0.09,0.0,0.09,0.09
2019-08-07 19:20:00,0.09,0.0,0.09,0.09
2019-08-07 19:25:00,0.09,0.0,0.09,0.09
2019-08-07 19:30:00,0.09,0.0,0.09,0.09
2019-08-07 19:35:00,0.09,0.0,0.09,0.09
2019-08-07 19:40:00,0.09,0.0,0.09,0.09
2019-08-07 19:45:00,0.09,0.0,0.09,0.09
2019-08-07 19:50:00,0.09,0.0,0.09,0.09
2019-08-07 19:55:00,0.09,0.0,0.09,0.09
2019-08-07 20:00:00,0.09,0.0,0.09,0.09
2019-08-07 20:05:00,0.09,0.0,0.09,0.09
2019-08-07 20:10:00,0.09,0.0,0.09,0.09
2019-08-07 20:15:00,0.09,0.0,0.09,0.09
2019-08-07 20:20:00,0.09,0.0,0.09,0.09
2019-08-07 20:25:00,0.09,0.0,0.09,0.09
2019-08-07 20:30:00,0.09,0.0,0.09,0.09
2019-08-07 20:35:00,0.09,0.0,0.09,0.09
2019-08-07 20:40:00,0.09,0.0,0.09,0.09
2019-08-07 20:45:00,0.09,0.0,0.09,0.09
2019-08-07 20:50:00,0.09,0.0,0.09,0.09
2019-08-07 20:55:00,0.09,0.0,0.09,0.09
2019-08-07 21:00:00,0.09,0.0,0.09,0.09
2019-08-07 21:05:00,0.09,0.0,0.09,0.09
2019-08-07 21:10:00,0.09,0.0,0.09,0.09
2019-08-07 21:15:00,0.09,0.0,0.09,0.09
2019-08-07 21:20:00,0.09,0.0,0.09,0.09
2019-08-07 21:25:00,0.09,0.0,0.09,0.09
2019-08-07 21:30:00,0.09,0.0,0.09,0.09
2019-08-07 21:35:00,0.09,0.0,0.09,0.09
2019-08-07 21:40:00,0.09,0.0,0.09,0.09
2019-08-07 21:45:00,0.09,0.0,0.09,0.09
2019-08-07 21:50:00,0.09,0.0,0.09,0.09
2019-08-07 21:55:00,0.09,0.0,0.09,0.09
2019-08-07 22:00:00,0.09,0.0,0.09,0.09
2019-08-07 22:05:00,0.09,0.0,0.09,0.09
2019-08-07 22:10:00,0.09,0.0,0.09,0.09
2019-08-07 22:15:00,0.09,0.0,0.09,0.09
2019-08-07 22:20:00,0.09,0.0,0.09,0.09
2019-08-07 22:25:00,0.09,0.0,0.09,0.09
2019-08-07 22:30:00,0.09,0.0,0.09,0.09
2019-08-07 22:35:00,0.09,0.0,0.09,0.09
2019-08-07 22:40:00,0.09,0.0,0.09,0.09
2019-08-07 22:45:00,0.09,0.0,0.09,0.09
2019-08-07 22:50:00,0.09,0.0,0.09,0.09
2019-08-07 22:55:00,0.09,0.0,0.09,0.09
2019-08-07 23:00:00,0.09,0.0,0.09,0.09
2019-08-07 23:05:00,0.09,0.0,0.09,0.09
2019-08-07 23:10:00,0.09,0.0,0.09,0.09
2019-08-07 23:15:00,0.09,0.0,0.09,0.09
2019-08-07 23:20:00,0.09,0.0,0.09,0.09
2019-08-07 23:25:00,0.09,0.0,0.09,0.09
2019-08-07 23:30:00,0.09,0.0,0.09,0.09
2019-08-07 23:35:00,0.09,0.0,0.09,0.09
2019-08-07 23:40:00,0.09,0.0,0.09,0.09
2019-08-07 23:45:00,0.09,0.0,0.09,0.09
2019-08-07 23:50:00,0.09,0.0,0.09,0.09
2019-08-07 23:55:00,0.09,0.0,0.09,0.09
2019-08-08 00:00:00,0.09,0.0,0.09,0.09
2019-08-08 00:05:00,0.09,0.0,0.09,0.09
2019-08-08 00:10:00,0.09,0.0,0.09,0.09
2019-08-08 00:15:00,0.09,0.0,0.09,0.09
2019-08-08 00:20:00,0.09,0.0,0.09,0.09
2019-08-08 00:25:00,0.09,0.0,0.09,0.09
2019-08-08 00:30:00,0.09,0.0,0.09,0.09
2019-08-08 00:35:00,0.09,0.0,0.09,0.09
